parameter,mean,std,ess_bulk,ess_tail,rhat,rhat_warn,ess_bulk_warn,ess_tail_warn,ess_warn
"parameters[2, 254]",2.4727705237236375,0.583055956141622,6282.799227382703,2979.7432225218777,1.0000915720673695,false,false,false,false
"parameters[3, 254]",0.1890776418960207,0.08660149661562257,6795.523445229159,2641.226407859149,1.0003038213545188,false,false,false,false
"parameters[4, 254]",-5.125998474383745,1.0329311141737127,6869.907420742662,2753.436171974726,1.0007644148173507,false,false,false,false
"parameters[1, 255]",1.145944050893197,1.6439657401319485,7483.359149499207,3235.232202144458,1.001629215498112,false,false,false,false
"parameters[2, 255]",1.4774700402597318,0.5026560404556794,4146.511069143725,2289.5081885979366,1.0005482906757437,false,false,false,false
"parameters[3, 255]",0.6049641172951841,0.18978757818894093,3863.2816033704994,2322.755461300967,1.0000906582013342,false,false,false,false
"parameters[4, 255]",-4.10178069392239,1.0692082072905917,6592.246842522425,2370.380320216995,1.000649785988251,false,false,false,false
"parameters[1, 256]",1.9731365853821157,2.646810420812892,7023.019480785873,2967.832284845546,0.9996450749403823,false,false,false,false
"parameters[2, 256]",1.4360247628918523,0.5844867629970623,1491.6855284601365,660.7600825512076,1.001035086888054,false,false,false,false
"parameters[3, 256]",0.7747028962416305,0.26224756480449435,1405.774671294234,625.4404531379291,1.0017312427227882,false,false,false,false
"parameters[4, 256]",-4.353422804702616,0.9606824340994132,6323.668515542486,2504.5724009907603,1.0011926148749486,false,false,false,false
"parameters[1, 257]",2.843922237686918,3.194614434123054,5799.656933965536,2640.3563843102493,1.0000893894728131,false,false,false,false
"parameters[2, 257]",1.8500579418017937,0.46446811260742765,2562.9373130956596,1444.2169433198,1.0009652237183715,false,false,false,false
"parameters[3, 257]",0.26924626282805286,0.10341738202981186,2537.248370473394,1516.396704495511,1.0002751371983136,false,false,false,false
"parameters[4, 257]",-3.467634638623141,0.7199670042143338,4666.065199321313,2282.9951742103535,0.9999098110857121,false,false,false,false
"parameters[1, 258]",1.9055584008283049,2.198745594555653,6928.371000074061,2898.934085981057,0.9998262993761982,false,false,false,false
"parameters[2, 258]",1.2944759865504294,0.6293059802493233,3033.9536142501843,2079.7654177710597,1.000483350135745,false,false,false,false
"parameters[3, 258]",0.550572211885069,0.2760438553538438,2916.5062385190677,2152.0635047459605,1.0022895425708327,false,false,false,false
"parameters[4, 258]",-4.579308960291763,0.9965367728175965,4761.987745565808,2218.610359556574,1.0009431460731966,false,false,false,false
"parameters[1, 259]",0.9732005237268547,1.1890265632428296,5528.804882418049,2830.066402573857,0.9995031876087692,false,false,false,false
"parameters[2, 259]",2.0264208599208984,0.45980149046607355,5491.394745822022,2657.3258803072363,1.0018768572697756,false,false,false,false
"parameters[3, 259]",0.3625693209483104,0.1067724084263796,6225.273585850307,2945.367859095662,1.0010537994089654,false,false,false,false
"parameters[4, 259]",-4.973457340981406,1.0647135558087824,5923.866739232915,2773.002373447507,1.0020166010162623,false,false,false,false
"parameters[1, 260]",0.9418044461108336,0.931069734715978,6084.6622278187515,3047.958854396154,1.0027214788394383,false,false,false,false
"parameters[2, 260]",2.3334136780179255,0.5375650904872789,6285.17528504678,2763.842195024137,1.0017575981685523,false,false,false,false
"parameters[3, 260]",0.3566693883895745,0.10418743152655736,6795.546679729714,3435.7664417882106,1.0014023549875815,false,false,false,false
"parameters[4, 260]",-4.997429663633178,1.046672531730581,7036.50182583428,2547.514847881,1.0012872747681585,false,false,false,false
"parameters[1, 261]",0.807835215950162,0.7571315165868248,5698.394055139917,3188.306912125624,0.9997861832652215,false,false,false,false
"parameters[2, 261]",1.9827318091769999,0.4186632668705002,4821.00136866362,3007.586040780056,1.0004707126767518,false,false,false,false
"parameters[3, 261]",0.21261446424444738,0.08323705896067758,5259.539285690591,3383.4911990739756,1.0007584173712734,false,false,false,false
"parameters[4, 261]",-5.038374231721109,1.0945375229761125,5692.418922107859,2430.152433973139,1.0015761339596865,false,false,false,false
"parameters[1, 262]",1.4803369503194896,1.8902201363380688,8087.891220981018,2797.681736419138,1.0009924808025399,false,false,false,false
"parameters[2, 262]",0.7801588720178386,0.2937790949804895,3507.4316933981722,1773.9611996569538,1.000844100861229,false,false,false,false
"parameters[3, 262]",0.35950448269864854,0.13011287091325668,4330.625805835071,1968.0534513665796,1.0001455953837501,false,false,false,false
"parameters[4, 262]",-4.970442196678032,1.0835109039744708,4222.482631809909,2082.2105766062964,1.0005550161050956,false,false,false,false
"parameters[1, 263]",1.6467686021505252,2.0077261919381484,7640.598032320043,3033.6455071321993,1.0002274232858939,false,false,false,false
"parameters[2, 263]",1.2592791579926543,0.4539722298960495,5106.2615278790845,2665.6213954343475,1.0018949846111624,false,false,false,false
"parameters[3, 263]",0.4618082395366008,0.13106690333870497,5824.171521781921,2991.4680515924947,1.0004736199499207,false,false,false,false
"parameters[4, 263]",-4.892799971090123,1.0349869935121938,4867.611159972395,2157.8706772152427,0.9995844001440998,false,false,false,false
"parameters[1, 264]",1.883945305982484,2.321613945724627,6972.134166228015,2903.307904617824,1.0003240953594366,false,false,false,false
"parameters[2, 264]",1.4715295418146697,0.5234377655852124,5716.0308786225105,2188.5237924428316,1.0010676145198092,false,false,false,false
"parameters[3, 264]",0.5669798805988131,0.15834599071272631,5198.91551204338,2679.661923394365,1.000180778405176,false,false,false,false
"parameters[4, 264]",-5.159187221151973,0.9705528066865766,5384.337787733007,2250.24385525292,1.0010045880168095,false,false,false,false
"parameters[1, 265]",0.7474536557950711,0.7977474495672328,5540.884956223357,2762.581199654194,0.9999715864285172,false,false,false,false
"parameters[2, 265]",3.1910459710831267,0.5658276880447396,7496.540083485161,2280.2624858372033,1.002602057451167,false,false,false,false
"parameters[3, 265]",0.5212645893443927,0.11982429705852027,5660.958813297492,3177.6919178245917,1.0016272894796758,false,false,false,false
"parameters[4, 265]",-5.27558182619073,0.9443575155800412,5458.435699690032,2425.3838860074,1.0024986583405333,false,false,false,false
"parameters[1, 266]",0.9187804806286682,0.8986675846120084,6381.232132232295,2988.2285468460836,1.0003605442403976,false,false,false,false
"parameters[2, 266]",2.8871313294221754,0.5332720986057842,6671.450790221497,3104.3055593474423,1.0010572248876213,false,false,false,false
"parameters[3, 266]",0.4072490024999745,0.10446008283145188,5509.06696245162,3264.2264954775465,1.00039386239707,false,false,false,false
"parameters[4, 266]",-5.180224260553234,0.9681530994119428,7164.433417631456,2599.626293355584,1.0018298917723643,false,false,false,false
"parameters[1, 267]",0.7689117200459181,0.7355939781807901,5924.340076447696,2799.317879262282,1.0012394908591604,false,false,false,false
"parameters[2, 267]",2.8255292215549264,0.5329959413655089,5581.499438675097,3269.7637653509155,1.00212294734839,false,false,false,false
"parameters[3, 267]",0.43619062553035065,0.11118031847008918,5198.914792313543,3327.028457888964,1.0012000166212751,false,false,false,false
"parameters[4, 267]",-5.2384094321208075,0.9434581489351967,5096.210570692389,2356.3361990517496,1.0018071758153209,false,false,false,false
"parameters[1, 268]",1.973943297053223,2.593898930185606,7737.455389694747,2643.5560933853744,1.000650893756678,false,false,false,false
"parameters[2, 268]",2.125678618916471,0.7039935788082905,5205.6336079933,2680.2038448199664,1.0020580794159946,false,false,false,false
"parameters[3, 268]",1.706486655253238,0.6313046751610151,5560.122101303163,3360.7539466127264,1.0004594844066081,false,false,false,false
"parameters[4, 268]",-4.896863027921008,0.9296035714155606,4773.236432287076,2107.3527380206706,1.0014822361810949,false,false,false,false
"parameters[1, 269]",1.3009272766749667,2.0377927215953426,7477.594572669099,2853.776535153491,1.0017975206431058,false,false,false,false
"parameters[2, 269]",2.0783690102615875,0.6749951060109635,4214.980726337262,2705.2499876306347,1.0003131027928893,false,false,false,false
"parameters[3, 269]",1.3972938975092326,0.5604843649729194,4159.182163238529,3267.3554627514695,1.0008205503895964,false,false,false,false
"parameters[4, 269]",-5.125292902992769,1.0821395549322361,4661.028128799362,1953.5448906673091,1.0014281064632684,false,false,false,false
"parameters[1, 270]",1.3083931558943196,1.6792272725833521,6221.974028321148,2653.0139236053915,1.0036693895644038,false,false,false,false
"parameters[2, 270]",1.8140611725895883,0.6795546029227398,6121.310717358533,2520.784954251312,1.0006921159934414,false,false,false,false
"parameters[3, 270]",1.4275247909272268,0.519229400455322,5567.54753697892,3088.417099180456,0.999710670711258,false,false,false,false
"parameters[4, 270]",-4.347136051419078,1.321595398798109,3459.200028653911,1665.4893306504837,1.002187769436797,false,false,false,false
"parameters[1, 271]",1.5193273103063085,1.9645705803378941,7586.546787286445,2631.7285333461664,0.9999905442377053,false,false,false,false
"parameters[2, 271]",1.0596456184103429,0.5462451670977858,3320.8975737003607,1458.6089066939317,1.0002764400465418,false,false,false,false
"parameters[3, 271]",0.711584963117338,0.21443013661080718,3230.5262987180117,1837.9878762232286,1.00047867260112,false,false,false,false
"parameters[4, 271]",-5.137290107526011,0.9738324138687394,4654.036948039,2361.47856410646,1.002976954536843,false,false,false,false
"parameters[1, 272]",1.9864563336438057,2.2945106835715405,6684.389159409417,2954.935664161797,1.000750593572961,false,false,false,false
"parameters[2, 272]",0.7667588474696357,0.49260424714954326,2997.82606911011,1617.9062841498799,1.0002864192099097,false,false,false,false
"parameters[3, 272]",0.5673199231706149,0.16174657727840108,4700.739273903763,2900.251632410207,1.0005193938343377,false,false,false,false
"parameters[4, 272]",-4.880580186379822,1.0763231274138438,4450.665001241337,2218.009640131092,1.0028508409255703,false,false,false,false
"parameters[1, 273]",2.4193868385575623,3.0664173085439774,6766.582586970355,3190.837227473419,1.0018160805308625,false,false,false,false
"parameters[2, 273]",1.1033650728348037,0.5975560029796372,5217.164460376033,2549.2027516093854,0.9997970848381447,false,false,false,false
"parameters[3, 273]",0.6131655020616081,0.16219521173847684,5349.509078596839,2842.9390107898557,1.0000092336598063,false,false,false,false
"parameters[4, 273]",-4.974705098906375,0.980889761211433,5134.525486921621,2296.1900374275137,1.0006914766126314,false,false,false,false
"parameters[1, 274]",1.4411348070047603,1.6948705288327184,7100.356538600162,2504.7611872553166,0.9996895666388256,false,false,false,false
"parameters[2, 274]",2.0846969521330063,0.68963272343669,4191.604174497045,1873.686206436946,1.0007861113672005,false,false,false,false
"parameters[3, 274]",1.4490675078357276,0.56937643100835,4624.4196944347095,2911.837392269121,1.0006500583603462,false,false,false,false
"parameters[4, 274]",-5.017731300870979,1.0628178834587467,5876.398363281611,2368.8446333657657,1.0031807885307025,false,false,false,false
"parameters[1, 275]",1.4656870615096436,1.8710971253806843,7266.081702449158,2590.18162214057,0.9994864936238982,false,false,false,false
"parameters[2, 275]",1.460131310097115,0.659416069534313,4653.037203035734,2125.6534124043333,1.0037570954385904,false,false,false,false
"parameters[3, 275]",1.4154069071749036,0.5182953949721226,5240.790311516385,3242.1257919088025,0.9994544737525202,false,false,false,false
"parameters[4, 275]",-5.196341546668683,0.9682676516769112,5526.926018911567,2284.369229064884,1.0009929321393574,false,false,false,false
"parameters[1, 276]",1.9120913286915204,2.981391315851389,6960.546483233908,2213.8103709490874,1.0011213778184533,false,false,false,false
"parameters[2, 276]",0.7425611590873569,0.47563231513056087,3570.7338702350694,2212.77000353631,0.9998203497007401,false,false,false,false
"parameters[3, 276]",0.8122283982843355,0.28165988740283654,3718.6191599162453,2702.1086460422976,1.000055905749961,false,false,false,false
"parameters[4, 276]",-5.274584047182918,0.9689394793908793,5191.356943618748,2421.4117766062996,1.00086929076877,false,false,false,false
"parameters[1, 277]",1.938021886642925,6.3913644055971055,6681.296937918939,2586.3732011126967,1.0008996924763363,false,false,false,false
"parameters[2, 277]",0.7196633324216268,0.5328282500947623,4010.202370104854,2569.180808431231,1.0002837619055327,false,false,false,false
"parameters[3, 277]",1.238394378477368,0.49468616085919154,3844.8657082189006,2983.118938506007,1.001621318541897,false,false,false,false
"parameters[4, 277]",-5.331323787047899,0.9912362811858461,5726.433548513043,2675.7588668878752,1.0002972250882196,false,false,false,false
"parameters[1, 278]",1.7675685572053317,2.243770383506509,8119.0571796081895,2994.8567455626526,1.000817497212285,false,false,false,false
"parameters[2, 278]",0.12201658492421845,0.14131198852591637,3773.1061460157725,2080.820823416138,0.9995239911399739,false,false,false,false
"parameters[3, 278]",0.8505410992070774,0.2923982511239299,6222.605437900943,3308.4196387719185,0.9999032303786032,false,false,false,false
"parameters[4, 278]",-5.187323412941104,1.0055226301191378,5977.978781993866,2329.5013581312587,1.0021091843788226,false,false,false,false
"parameters[1, 279]",1.9884304897431566,2.598111217684421,7618.665471751972,2804.506949511881,1.0006711982826242,false,false,false,false
"parameters[2, 279]",0.8850965412825899,0.4456573924061989,3262.9124300057706,2198.098856440081,1.000352161410331,false,false,false,false
"parameters[3, 279]",0.7026958019536014,0.22513225658304567,3774.8178667954403,2523.0566059267126,0.9997529421703808,false,false,false,false
"parameters[4, 279]",-5.455946965721049,0.9608850732821288,6069.331521908223,2929.897970724291,0.9992826306555445,false,false,false,false
"parameters[1, 280]",1.820449980432895,2.564229010888197,6455.731138856679,2491.1868433331406,1.0012788288189236,false,false,false,false
"parameters[2, 280]",1.088877493454884,0.6023364802578055,3601.9103534962615,2401.662102731374,0.9997923645576003,false,false,false,false
"parameters[3, 280]",1.1803757810536613,0.4194818527571895,3573.9894326231124,2970.5588987106094,1.0006396807611593,false,false,false,false
"parameters[4, 280]",-5.114220126546752,1.0204487030193299,5555.031328343915,2526.317196662477,1.0027679238486307,false,false,false,false
"parameters[1, 281]",1.8328080504305817,2.892712435584386,7864.338118685409,2852.1469701078354,1.0003168377344713,false,false,false,false
"parameters[2, 281]",1.2990842390507065,0.6865542517019081,3511.026640972528,1719.3232219685817,1.0017673545252808,false,false,false,false
"parameters[3, 281]",1.1386940190747306,0.4070555738944895,3614.5523775777046,2325.935466014508,1.000188817808409,false,false,false,false
"parameters[4, 281]",-5.090792705370266,0.9943101716656686,6614.341934595833,2509.0915693647967,1.0016044010781793,false,false,false,false
"parameters[1, 282]",1.5210425378557384,2.3484607318945385,7178.250407069582,2700.9182076399725,1.0001854926281164,false,false,false,false
"parameters[2, 282]",1.1746072425474159,0.6038354646641539,4032.3418135342095,2107.617745901251,1.0007517433858046,false,false,false,false
"parameters[3, 282]",1.1966902228096679,0.4157827095238437,3964.0729262671716,3073.5511397615287,0.9995774361230555,false,false,false,false
"parameters[4, 282]",-5.085195422589087,1.0308318193211277,5315.873193664729,2310.047317040525,1.0002516515410933,false,false,false,false
"parameters[1, 283]",0.6260763330360442,0.5256595464859356,6121.907562250255,2852.5070997545404,1.001826683376013,false,false,false,false
"parameters[2, 283]",1.378198843137322,0.25578379428305326,5189.9182154948085,2986.3810206635735,1.0013335172959954,false,false,false,false
"parameters[3, 283]",0.3576890922180147,0.09902172741009999,5001.831196142992,2842.424099469585,0.999622948091483,false,false,false,false
"parameters[4, 283]",-5.918493780463816,0.8381351129761044,6288.62589975366,2549.6179080339384,1.002062308717929,false,false,false,false
"parameters[1, 284]",1.7587742032060028,2.136755445617575,6009.972525389174,3036.208438014227,1.0003734925021512,false,false,false,false
"parameters[2, 284]",0.7003706514095707,0.5653087645125362,3386.3022693730086,2753.6238825423143,0.9994991643218923,false,false,false,false
"parameters[3, 284]",1.0103315940089705,0.46364002343502714,3107.381112812543,3152.4768319762757,1.0008491129290722,false,false,false,false
"parameters[4, 284]",-5.355370524326689,0.971309906342347,5126.707096223702,2402.9127960903625,0.999958008792495,false,false,false,false
"parameters[1, 285]",1.2178792866519592,1.4216252162077507,6548.566037460885,2698.707925255558,1.0021494884275226,false,false,false,false
"parameters[2, 285]",0.877276263082497,0.46909030535196344,2943.718979637312,1850.8350155264623,1.0010223359931967,false,false,false,false
"parameters[3, 285]",0.6935147340668006,0.3170122268637585,2711.698027109469,2214.793866516495,1.0018327924181818,false,false,false,false
"parameters[4, 285]",-5.6312137026302915,1.0008909341572259,3804.9945806661967,1678.5167783979539,1.0028035902451577,false,false,false,false
"parameters[1, 286]",0.9820957326662717,1.2959155232331339,7181.181584163565,2758.1646029294498,1.0016792210668426,false,false,false,false
"parameters[2, 286]",0.9113915558920473,0.3885817112527666,1478.4022674253752,602.1643729897721,1.0025961293449208,false,false,false,false
"parameters[3, 286]",0.5813197211127389,0.19950469965756168,1828.4230881226279,700.6653152878081,1.0022852760510872,false,false,false,false
"parameters[4, 286]",-5.036455124272149,1.0105811045876678,5613.449951040225,2267.0792893416665,0.9996523489884178,false,false,false,false
"parameters[1, 287]",1.6306813037855186,1.941115789412028,7108.10434299491,3085.4075557169003,1.000079634073815,false,false,false,false
"parameters[2, 287]",1.2954231113179935,0.52311408232484,4271.650675580756,2004.3796871068294,1.0005623209553056,false,false,false,false
"parameters[3, 287]",0.6052384035955265,0.1862804515454219,4435.458754797331,2297.8551515492186,1.0025219799857927,false,false,false,false
"parameters[4, 287]",-5.05918245622219,0.9646704594383072,4889.977494904038,2623.3041757798933,1.0005373319316646,false,false,false,false
"parameters[1, 288]",1.7765985223528642,2.0337703474716506,7169.4687329796025,3461.358030249267,1.0008708001386326,false,false,false,false
"parameters[2, 288]",1.4374936938385146,0.5428283291860289,4818.547406087423,1584.851198510761,1.0011523152724684,false,false,false,false
"parameters[3, 288]",0.537756281656764,0.1634196404043023,4566.3809092913525,1824.4982178081787,1.0004607989074679,false,false,false,false
"parameters[4, 288]",-5.069355394436176,0.9966138573472809,6247.077011438647,2392.107686436211,1.0002204229090947,false,false,false,false
"parameters[1, 289]",1.150339017497451,1.1240932537447845,7473.239190805141,3065.269445603898,1.0007990444384463,false,false,false,false
"parameters[2, 289]",1.7448895927927515,0.5218177712084128,6191.2971751332725,3354.8025535101115,1.0004691594623594,false,false,false,false
"parameters[3, 289]",0.3522060228451297,0.10310403310659252,5587.01445495381,2986.8386887919937,0.9997150003456543,false,false,false,false
"parameters[4, 289]",-4.992213202845035,1.051159197947694,5053.173409885861,2307.3646022410967,0.9995764749811472,false,false,false,false
"parameters[1, 290]",1.3983594049957215,1.4364123987240254,6748.488482333569,3290.950240202684,0.9997082681076289,false,false,false,false
"parameters[2, 290]",1.9085923269566725,0.5831349403440127,7057.16768570079,2081.561057712926,1.00340284475507,false,false,false,false
"parameters[3, 290]",0.5872460132114671,0.15055534846296179,5866.628753759133,3196.888411751447,1.0015153056077488,false,false,false,false
"parameters[4, 290]",-5.170128260886172,0.9625802742903299,6695.272152216392,2514.8917291632706,1.0000593229771964,false,false,false,false
"parameters[1, 291]",0.664061307074536,0.7453663057508401,6473.800084599406,2852.6551944383737,0.9997617938611874,false,false,false,false
"parameters[2, 291]",2.4798474269919706,0.6127547390144144,7487.17199530849,3084.8743441904753,1.0030433429943086,false,false,false,false
"parameters[3, 291]",0.5478209729599192,0.12894095104114292,5554.538814146265,2322.37353278495,1.000523056041613,false,false,false,false
"parameters[4, 291]",-5.251894027073507,0.9814807479521157,5276.62720639693,1970.819411419618,0.9999190997234504,false,false,false,false
"parameters[1, 292]",1.5223600117305303,2.0296339269625636,7726.342364502048,2974.2293241945204,0.9995801646985499,false,false,false,false
"parameters[2, 292]",0.5640444914826193,0.3509989986157153,3147.013086502016,2088.942971922669,1.0011442746637884,false,false,false,false
"parameters[3, 292]",0.7366624250650867,0.25257984655531085,3332.4698428307083,2175.5820155453334,1.0016710844248844,false,false,false,false
"parameters[4, 292]",-4.8475771949035105,1.0588520417415306,4636.174779448406,1671.703932520832,1.0032642970110117,false,false,false,false
"parameters[1, 293]",1.8398276123998225,2.152804021536584,6936.889869271548,2863.0305850222844,0.9997445869816651,false,false,false,false
"parameters[2, 293]",0.5871379676352069,0.3828847629693276,3079.899311758483,2109.5275136625933,0.9999780617217844,false,false,false,false
"parameters[3, 293]",0.49296995471580224,0.18667796064583825,3136.470777694681,2453.641490733817,1.0000533793430224,false,false,false,false
"parameters[4, 293]",-5.417290778394689,0.9862309180903651,5034.462518989263,2379.092962832573,1.0012960366330703,false,false,false,false
"parameters[1, 294]",1.354015930658089,1.6714209711630537,6070.565107777406,2862.7067498596043,1.001067888920918,false,false,false,false
"parameters[2, 294]",0.586265500748254,0.3961197799004382,2664.923042721992,1928.2641616978362,1.0003887470343193,false,false,false,false
"parameters[3, 294]",0.3896595119974335,0.15964847301073945,2852.0248228306054,2624.307333021836,1.0000134042173678,false,false,false,false
"parameters[4, 294]",-5.545054680901913,0.9407522154873497,5649.841443277566,2690.468714701361,1.000056086098384,false,false,false,false
"parameters[1, 295]",1.6851240208306053,2.2426137639260166,6695.444974153202,3184.4337294546804,1.0011015654788542,false,false,false,false
"parameters[2, 295]",0.7662872737978816,0.44527158327942634,1372.2120002597317,780.7938417655391,1.0026587690933109,false,false,false,false
"parameters[3, 295]",0.5978610849990492,0.2665650240400758,1935.9571330542833,1161.6018351485573,1.000965323837541,false,false,false,false
"parameters[4, 295]",-4.7733656130415945,1.0017113910240247,4939.946002603527,2153.3467284488015,1.0005649850951346,false,false,false,false
"parameters[1, 296]",1.474894491606554,1.9052630946363132,7746.470021457328,2699.5015156200925,1.0002217973132925,false,false,false,false
"parameters[2, 296]",0.572923520284838,0.3584796912085958,2458.1823303265883,1167.90023011045,1.0022281399924118,false,false,false,false
"parameters[3, 296]",0.45509919492544665,0.17921515775857036,2775.1721118829128,2095.701280470207,1.003227948116881,false,false,false,false
"parameters[4, 296]",-5.259291371762876,0.92992297402748,4945.994740871291,1996.6210034504209,1.0031117812249315,false,false,false,false
"parameters[1, 297]",2.184406432262114,2.80936752274243,6830.929723153287,2754.6661621746907,1.0020487037533292,false,false,false,false
"parameters[2, 297]",0.9325560836758171,0.37922003256513276,2735.2350321957947,1286.738094687642,1.0001458257375309,false,false,false,false
"parameters[3, 297]",0.501424519001394,0.1589312900604917,3219.4591240316126,1557.5812986403923,1.0005812749274465,false,false,false,false
"parameters[4, 297]",-4.4075336798050975,0.9445490852849838,6853.831112877569,2648.966906804674,1.0019922532091516,false,false,false,false
"parameters[1, 298]",1.7987970150382138,2.4326347472927567,8036.791148047731,3032.087794921541,1.0005678968407665,false,false,false,false
"parameters[2, 298]",0.4137024027038056,0.3780654728751705,3257.867553867205,2301.730105288274,0.9997527969386287,false,false,false,false
"parameters[3, 298]",0.9044325985267598,0.3547979612313362,3325.1999026285803,2989.795373389188,0.999834171030266,false,false,false,false
"parameters[4, 298]",-5.289267721960212,1.0046645475549758,6704.288701427282,2152.010029143651,1.0009667203971,false,false,false,false
"parameters[1, 299]",1.632432155452983,1.9677531121867309,7662.669364682357,2628.965157833098,1.0007510412376746,false,false,false,false
"parameters[2, 299]",1.2693524950067452,0.6176031331819702,4161.876296292363,2563.579114233283,1.0000067011731002,false,false,false,false
"parameters[3, 299]",1.3346319141820482,0.44270888466397335,4778.685865292671,3424.251587059108,1.001280537600521,false,false,false,false
"parameters[4, 299]",-5.116409133075983,0.9912653538829633,6477.033973425714,2411.370180614839,1.0024109128395742,false,false,false,false
"parameters[1, 300]",0.6018673212488337,0.6545851814171437,6883.469013740762,3278.2152530158146,1.0023639449855206,false,false,false,false
"parameters[2, 300]",1.8229896821551073,0.582300830190509,6824.199026035993,3228.70673297075,1.0009554359762585,false,false,false,false
"parameters[3, 300]",0.5703333270429223,0.13834974647765136,5613.992636524583,2894.1385858869558,1.0017224911115175,false,false,false,false
"parameters[4, 300]",-5.125942841994558,1.0351392283880119,6145.213760665803,2200.949081358602,1.0025841256254413,false,false,false,false
"parameters[1, 301]",1.1185703632307769,1.2964646962546282,6286.045262372845,2613.9984190592945,0.9999571400990003,false,false,false,false
"parameters[2, 301]",1.8972159458254836,0.6570519116190309,4639.164475920552,2152.967366142823,1.003425853102968,false,false,false,false
"parameters[3, 301]",1.3211005579628232,0.5650576045634979,4755.231118796863,3083.6512959379183,1.0010037609220903,false,false,false,false
"parameters[4, 301]",-5.351138252873701,0.926011893537455,5933.142271754323,2295.817085919451,1.0002227975414715,false,false,false,false
"parameters[1, 302]",1.6843987763627015,1.983929929442854,7720.683665652896,2910.524977958822,1.0009492642014577,false,false,false,false
"parameters[2, 302]",2.038068311346268,0.6842498013160252,5302.168077856303,2780.1436755689315,1.0006908952039721,false,false,false,false
"parameters[3, 302]",1.7771590394295333,0.5951622730186082,5121.427187620365,2933.945482979369,1.0003220644533064,false,false,false,false
"parameters[4, 302]",-5.197496218787879,0.9678588972841451,6322.899890586702,2441.657177344344,1.001458463536661,false,false,false,false
"parameters[1, 303]",1.615925000267794,2.0316835224315684,8220.337744027387,3267.7536130614667,1.0006271003568552,false,false,false,false
"parameters[2, 303]",1.2673652409282419,0.6290100881947422,3169.3918913687,1752.488225342736,1.0005546349772632,false,false,false,false
"parameters[3, 303]",1.087523465874621,0.38443404456480945,3814.4245567301414,2629.8059526812804,1.0015598112159605,false,false,false,false
"parameters[4, 303]",-4.730404344275499,1.0569051590557523,5247.6791515701925,2418.304416283584,1.0001307671818096,false,false,false,false
"parameters[1, 304]",1.884719723802556,2.629278425980501,8221.125633695157,2722.275755749047,1.0007026903095337,false,false,false,false
"parameters[2, 304]",0.9356496824187677,0.5938625604506771,3628.3457749026993,2043.7698171865227,1.000139079238935,false,false,false,false
"parameters[3, 304]",1.3366811016121518,0.43084306189521565,3950.0104145623554,2778.435617331515,1.000284453153408,false,false,false,false
"parameters[4, 304]",-5.1819295147150735,1.0070322840756594,6529.852400584205,2289.952142719507,1.0005307808878954,false,false,false,false
"parameters[1, 305]",1.717159293751838,2.15450998508518,5785.174085135267,2882.666558198411,1.0001234808655983,false,false,false,false
"parameters[2, 305]",1.6533489965129502,0.5889602579750665,5598.3684830934735,2313.9063987484883,1.0007199986539135,false,false,false,false
"parameters[3, 305]",0.6327805532422565,0.14863647175492303,6021.039334199543,2817.8012307535882,0.9999644794474717,false,false,false,false
"parameters[4, 305]",-4.83310325957287,0.967311211401481,6231.14923967435,2052.403552632598,1.0032472919893616,false,false,false,false
"parameters[1, 306]",1.5452207349571057,1.9666912307796176,7692.257636942599,2833.3756194694515,0.9998134871865192,false,false,false,false
"parameters[2, 306]",1.5211927684007842,0.6677229176282272,3210.6211887043255,1279.4554443668176,0.9997050736224473,false,false,false,false
"parameters[3, 306]",1.1712525249719228,0.3925366481074341,3509.0841708047274,2614.306656234905,1.0002043685601347,false,false,false,false
"parameters[4, 306]",-4.470961385685725,1.0299694064706222,5084.457892996602,1856.5700929906122,0.9997085482616231,false,false,false,false
"parameters[1, 307]",3.2650819661871036,2.4312648698519332,3884.2969426631985,3024.2865653497133,1.000540305555177,false,false,false,false
"parameters[2, 307]",2.5633288229831024,0.38432357545322915,3455.118889065635,2840.1138250033327,1.0014414075234142,false,false,false,false
"parameters[3, 307]",0.14919050354102126,0.05066395883008328,3162.033156657949,3208.0924793409854,1.0002938090122624,false,false,false,false
"parameters[4, 307]",-5.489258096937479,0.767499205860074,5444.636729234917,3302.404473562338,1.0020998730841923,false,false,false,false
"parameters[1, 308]",1.5354724176281418,1.7565157174153343,7733.568623398171,3036.472227040538,0.9997802164806655,false,false,false,false
"parameters[2, 308]",1.0723459188933397,0.49068205002207405,2523.5320585374775,1352.1746148947411,1.0012321860324156,false,false,false,false
"parameters[3, 308]",0.5401929452393067,0.24670573345104063,2492.4506005466937,1718.2991928661918,1.0005518827714204,false,false,false,false
"parameters[4, 308]",-5.839007237307213,0.9191681867332641,5527.784646259258,2235.8070869386497,1.0038830501051572,false,false,false,false
"parameters[1, 309]",1.5502888889266278,1.8318628836933304,6937.557193433671,2790.677114578302,1.0008074769840365,false,false,false,false
"parameters[2, 309]",1.0646299015960792,0.5102280501444069,2931.969333470468,2091.639449659812,1.0014425669197635,false,false,false,false
"parameters[3, 309]",0.7010635321686307,0.3130405181029504,2480.8345885909516,2425.3192868863175,1.0008842633883341,false,false,false,false
"parameters[4, 309]",-5.638868299496298,0.9651397446868455,5302.157274886625,1931.3316615106935,1.002028143865765,false,false,false,false
