"detectprob","resp_binary","subject_nr","condition"
0.650662884161843,1,304,3
0,1,304,3
0,1,304,3
0.403985995383468,0,304,3
0.496362472462509,1,304,4
0.328882230427646,1,304,4
0.496362472462509,0,304,4
0.664663006233277,1,304,4
0.496362472462509,1,304,4
0,0,304,4
0,1,304,4
0.664663006233277,1,304,4
0.496362472462509,1,304,4
0.664663006233277,1,304,4
0.496362472462509,1,304,4
0.496362472462509,1,304,4
0.496362472462509,1,304,4
0.664663006233277,1,304,4
0.496362472462509,1,304,4
0.328882230427646,1,304,4
0.496362472462509,1,304,4
0.664663006233277,1,304,4
0.496362472462509,1,304,4
0.496362472462509,1,304,4
0,1,304,4
0,1,304,4
0.496362472462509,1,304,4
0.328882230427646,1,304,4
0.328882230427646,1,304,4
0.496362472462509,1,304,4
0,1,304,4
0,0,304,4
0.664663006233277,1,304,4
0.496362472462509,0,304,4
0,1,304,4
0,1,304,4
0,0,304,4
0.496362472462509,1,304,4
0.496362472462509,1,304,4
0.496362472462509,1,304,4
0,1,304,4
0,1,304,4
0.664663006233277,1,304,4
0,1,304,4
0.496362472462509,1,304,4
0,0,304,4
0,1,304,4
0.664663006233277,1,304,4
0,1,304,4
0.328882230427646,1,304,4
0.328882230427646,0,304,4
0,1,304,4
0,1,304,4
0.496362472462509,1,304,4
0,1,304,4
0.496362472462509,1,304,4
0.664663006233277,1,304,4
0.496362472462509,1,304,4
0.328882230427646,1,304,4
0.664663006233277,1,304,4
0,0,304,4
0.496362472462509,1,304,4
0.328882230427646,1,304,4
0,0,304,4
0,0,304,4
0,1,304,4
0,1,304,4
0,0,304,4
0,1,304,4
0,1,304,4
0,0,304,4
0.328882230427646,1,304,4
0.496362472462509,1,304,4
0,0,304,4
0.664663006233277,1,304,4
0,1,304,4
0.496362472462509,1,304,4
0,0,304,4
0,1,304,4
0.328882230427646,0,304,4
0.496362472462509,1,304,4
0,1,304,4
0.664663006233277,1,304,4
0.496362472462509,1,304,4
0.496362472462509,0,304,5
0.664663006233277,1,304,5
0.496362472462509,1,304,5
0,1,304,5
0.496362472462509,1,304,5
0.664663006233277,1,304,5
0.496362472462509,1,304,5
0.664663006233277,1,304,5
0.496362472462509,1,304,5
0.328882230427646,0,304,5
0.496362472462509,1,304,5
0.496362472462509,1,304,5
0.496362472462509,1,304,5
0.664663006233277,1,304,5
0.328882230427646,1,304,5
0,1,304,5
0.496362472462509,1,304,5
0.496362472462509,1,304,5
0.496362472462509,1,304,5
0,1,304,5
0,0,304,5
0,1,304,5
0,0,304,5
0,0,304,5
0.664663006233277,1,304,5
0.664663006233277,1,304,5
0.496362472462509,1,304,5
0.328882230427646,1,304,5
0.496362472462509,1,304,5
0,1,304,5
0.496362472462509,1,304,5
0.328882230427646,1,304,5
0.496362472462509,0,304,5
0.664663006233277,1,304,5
0,0,304,5
0,0,304,5
0,1,304,5
0.664663006233277,1,304,5
0,1,304,5
0,1,304,5
0,0,304,5
0.328882230427646,1,304,5
0.496362472462509,1,304,5
0.328882230427646,0,304,5
0.496362472462509,0,304,5
0,0,304,5
0.496362472462509,1,304,5
0,1,304,5
0.496362472462509,0,304,5
0,1,304,5
0.664663006233277,1,304,5
0,0,304,5
0,0,304,5
0,1,304,5
0.664663006233277,1,304,5
0,0,304,5
0,1,304,5
0,1,304,5
0.496362472462509,1,304,5
0.496362472462509,1,304,5
0.328882230427646,0,304,5
0.496362472462509,1,304,5
0,1,304,5
0.328882230427646,1,304,5
0,1,304,5
0.496362472462509,0,304,5
0,1,304,5
0.328882230427646,0,304,5
0.496362472462509,1,304,5
0.664663006233277,1,304,5
0.496362472462509,1,304,5
0,1,304,5
0.496362472462509,1,304,5
0,0,304,5
0,1,304,5
0,0,304,5
0.664663006233277,0,304,5
0,0,304,5
0,0,304,5
0.328882230427646,0,304,5
0,0,304,6
0.496362472462509,1,304,6
0.328882230427646,1,304,6
0.496362472462509,0,304,6
0.496362472462509,1,304,6
0.328882230427646,0,304,6
0.496362472462509,0,304,6
0.664663006233277,1,304,6
0.664663006233277,1,304,6
0.496362472462509,1,304,6
0.664663006233277,1,304,6
0.496362472462509,1,304,6
0.496362472462509,1,304,6
0.664663006233277,1,304,6
0.496362472462509,1,304,6
0,0,304,6
0.328882230427646,0,304,6
0.664663006233277,1,304,6
0,0,304,6
0.496362472462509,1,304,6
0,0,304,6
0.328882230427646,1,304,6
0.496362472462509,0,304,6
0.496362472462509,0,304,6
0.496362472462509,0,304,6
0,0,304,6
0,0,304,6
0.664663006233277,1,304,6
0,0,304,6
0.496362472462509,1,304,6
0,0,304,6
0.496362472462509,0,304,6
0.496362472462509,0,304,6
0.664663006233277,0,304,6
0,0,304,6
0.664663006233277,0,304,6
0,0,304,6
0,1,304,6
0,0,304,6
0.496362472462509,0,304,6
0,0,304,6
0,1,304,6
0,0,304,6
0.328882230427646,0,304,6
0.496362472462509,1,304,6
0.328882230427646,1,304,6
0,0,304,6
0.496362472462509,1,304,6
0,0,304,6
0.328882230427646,0,304,6
0.664663006233277,1,304,6
0.496362472462509,0,304,6
0.496362472462509,0,304,6
0,0,304,6
0.664663006233277,1,304,6
0,1,304,6
0.496362472462509,0,304,6
0,0,304,6
0,1,304,6
0.328882230427646,0,304,6
0,0,304,6
0.496362472462509,0,304,6
0,1,304,6
0,1,304,6
0,0,304,6
0.328882230427646,0,304,6
0.496362472462509,1,304,6
0,1,304,6
0.328882230427646,0,304,6
0,0,304,6
0.664663006233277,1,304,6
0,0,304,6
0,0,304,6
0.664663006233277,1,304,6
0.496362472462509,1,304,6
0,1,304,6
0,0,304,6
0,1,304,6
0.496362472462509,1,304,6
0.496362472462509,0,304,6
0,0,305,1
0.326463390509619,0,305,1
0.326463390509619,0,305,1
0.326463390509619,0,305,1
0.649789831113706,1,305,1
0.326463390509619,0,305,1
0.649789831113706,1,305,1
0.326463390509619,0,305,1
0,0,305,1
0.649789831113706,1,305,1
0.326463390509619,0,305,1
0.112389291971274,0,305,1
0.326463390509619,0,305,1
0.326463390509619,0,305,1
0.112389291971274,0,305,1
0.649789831113706,1,305,1
0.112389291971274,1,305,1
0.326463390509619,1,305,1
0,0,305,1
0.649789831113706,1,305,1
0.649789831113706,1,305,1
0.326463390509619,0,305,1
0,0,305,1
0.326463390509619,0,305,1
0,0,305,1
0,0,305,1
0,0,305,1
0.326463390509619,0,305,1
0,0,305,1
0.112389291971274,0,305,1
0.326463390509619,0,305,1
0.326463390509619,1,305,1
0,0,305,1
0,0,305,1
0,0,305,1
0.326463390509619,0,305,1
0.649789831113706,1,305,1
0.112389291971274,0,305,1
0.649789831113706,0,305,1
0.112389291971274,0,305,1
0.326463390509619,1,305,1
0.326463390509619,0,305,1
0,0,305,1
0.326463390509619,0,305,1
0,0,305,1
0,0,305,1
0,0,305,1
0,0,305,1
0.649789831113706,1,305,1
0,0,305,1
0,0,305,1
0,0,305,1
0.326463390509619,0,305,1
0.326463390509619,0,305,1
0,0,305,1
0.649789831113706,1,305,1
0,0,305,1
0,0,305,1
0.326463390509619,0,305,1
0,0,305,1
0.112389291971274,0,305,1
0,0,305,1
0.326463390509619,0,305,1
0.112389291971274,0,305,1
0.326463390509619,0,305,1
0.326463390509619,0,305,1
0,0,305,1
0.112389291971274,0,305,1
0,0,305,1
0.326463390509619,1,305,1
0.112389291971274,1,305,1
0,0,305,1
0.649789831113706,0,305,1
0.649789831113706,1,305,1
0.326463390509619,0,305,1
0,0,305,1
0,0,305,1
0,0,305,1
0,0,305,1
0,0,305,1
0.326463390509619,0,305,2
0.326463390509619,0,305,2
0,0,305,2
0.326463390509619,0,305,2
0.649789831113706,0,305,2
0.112389291971274,0,305,2
0.649789831113706,1,305,2
0.326463390509619,1,305,2
0,0,305,2
0.649789831113706,1,305,2
0.326463390509619,1,305,2
0.326463390509619,1,305,2
0.112389291971274,0,305,2
0.326463390509619,0,305,2
0.649789831113706,1,305,2
0.326463390509619,0,305,2
0.649789831113706,1,305,2
0.326463390509619,1,305,2
0.326463390509619,1,305,2
0.326463390509619,1,305,2
0,0,305,2
0,0,305,2
0,0,305,2
0,0,305,2
0.326463390509619,0,305,2
0.649789831113706,1,305,2
0,0,305,2
0.326463390509619,1,305,2
0.112389291971274,0,305,2
0,0,305,2
0.112389291971274,0,305,2
0.326463390509619,1,305,2
0.112389291971274,0,305,2
0.326463390509619,0,305,2
0.649789831113706,1,305,2
0,0,305,2
0.326463390509619,0,305,2
0,0,305,2
0.326463390509619,1,305,2
0,0,305,2
0.112389291971274,0,305,2
0,0,305,2
0,0,305,2
0,0,305,2
0.326463390509619,0,305,2
0,0,305,2
0,0,305,2
0.649789831113706,0,305,2
0,0,305,2
0.112389291971274,0,305,2
0.649789831113706,0,305,2
0.326463390509619,0,305,2
0,0,305,2
0.112389291971274,0,305,2
0,0,305,2
0,0,305,2
0,0,305,2
0,0,305,2
0,0,305,2
0,0,305,2
0.649789831113706,0,305,2
0.326463390509619,0,305,2
0.326463390509619,0,305,2
0.326463390509619,0,305,2
0,0,305,2
0.326463390509619,0,305,2
0,0,305,2
0,0,305,2
0.649789831113706,1,305,2
0.112389291971274,0,305,2
0,0,305,2
0.326463390509619,0,305,2
0,0,305,2
0,0,305,2
0,0,305,2
0.649789831113706,1,305,2
0.326463390509619,1,305,2
0.326463390509619,0,305,2
0.112389291971274,0,305,2
0,0,305,2
0.326463390509619,0,305,3
0,0,305,3
0.326463390509619,0,305,3
0.649789831113706,0,305,3
0.326463390509619,0,305,3
0.112389291971274,1,305,3
0.112389291971274,0,305,3
0.326463390509619,1,305,3
0.649789831113706,1,305,3
0.326463390509619,0,305,3
0.649789831113706,1,305,3
0.326463390509619,0,305,3
0.326463390509619,0,305,3
0.326463390509619,1,305,3
0,0,305,3
0.649789831113706,1,305,3
0,0,305,3
0,0,305,3
0.112389291971274,0,305,3
0.326463390509619,0,305,3
0,0,305,3
0.326463390509619,0,305,3
0.326463390509619,0,305,3
0.112389291971274,0,305,3
0,0,305,3
0.649789831113706,0,305,3
0,0,305,3
0.326463390509619,0,305,3
0.326463390509619,0,305,3
0,0,305,3
0.649789831113706,0,305,3
0.326463390509619,0,305,3
0,0,305,3
0.649789831113706,0,305,3
0.326463390509619,0,305,3
0.649789831113706,1,305,3
0,0,305,3
0,0,305,3
0.326463390509619,1,305,3
0,0,305,3
0.326463390509619,1,305,3
0,0,305,3
0.326463390509619,0,305,3
0.112389291971274,0,305,3
0,0,305,3
0,0,305,3
0,0,305,3
0.112389291971274,0,305,3
0.112389291971274,0,305,3
0,0,305,3
0,0,305,3
0,0,305,3
0.326463390509619,0,305,3
0.649789831113706,0,305,3
0.326463390509619,0,305,3
0.326463390509619,0,305,3
0.326463390509619,0,305,3
0,0,305,3
0,0,305,3
0,0,305,3
0,0,305,3
0.649789831113706,0,305,3
0,0,305,3
0.112389291971274,0,305,3
0,0,305,3
0,0,305,3
0.326463390509619,0,305,3
0.112389291971274,0,305,3
0.326463390509619,0,305,3
0,0,305,3
0.326463390509619,0,305,3
0,0,305,3
0,0,305,3
0.112389291971274,0,305,3
0,0,305,3
0,0,305,3
0.326463390509619,0,305,3
0.649789831113706,0,305,3
0,0,305,3
0.649789831113706,0,305,3
0,0,305,4
0.998236104961051,1,305,4
0.00417720136000792,0,305,4
0.998236104961051,1,305,4
0.00417720136000792,1,305,4
0.998236104961051,1,305,4
0.606415298807042,0,305,4
0.606415298807042,1,305,4
0.606415298807042,0,305,4
0.606415298807042,0,305,4
0.606415298807042,1,305,4
0.606415298807042,1,305,4
0.998236104961051,0,305,4
0.606415298807042,1,305,4
0.606415298807042,1,305,4
0,0,305,4
0.606415298807042,1,305,4
0.606415298807042,1,305,4
0.00417720136000792,0,305,4
0.606415298807042,0,305,4
0.606415298807042,1,305,4
0.998236104961051,1,305,4
0,0,305,4
0,0,305,4
0,0,305,4
0,0,305,4
0.606415298807042,1,305,4
0.998236104961051,1,305,4
0,1,305,4
0.606415298807042,0,305,4
0,0,305,4
0.00417720136000792,0,305,4
0.998236104961051,1,305,4
0.606415298807042,1,305,4
0.998236104961051,0,305,4
0.00417720136000792,0,305,4
0,0,305,4
0.606415298807042,0,305,4
0.606415298807042,0,305,4
0.00417720136000792,0,305,4
0,0,305,4
0,1,305,4
0,0,305,4
0,0,305,4
0,0,305,4
0,0,305,4
0,0,305,4
0.606415298807042,1,305,4
0,0,305,4
0.00417720136000792,1,305,4
0,0,305,4
0,0,305,4
0.606415298807042,1,305,4
0.606415298807042,1,305,4
0.606415298807042,1,305,4
0.998236104961051,1,305,4
0,0,305,4
0.998236104961051,0,305,4
0.606415298807042,1,305,4
0.00417720136000792,0,305,4
0,1,305,4
0,0,305,4
0,0,305,4
0,0,305,4
0.998236104961051,1,305,4
0,0,305,4
0.00417720136000792,0,305,4
0,1,305,4
0,1,305,4
0.606415298807042,0,305,4
0,0,305,4
0,0,305,4
0,0,305,4
0,0,305,4
0.606415298807042,0,305,4
0.606415298807042,0,305,4
0,0,305,4
0.998236104961051,1,305,4
0.00417720136000792,0,305,4
0.606415298807042,1,305,4
0,0,305,5
0.606415298807042,0,305,5
0.606415298807042,0,305,5
0.998236104961051,0,305,5
0.00417720136000792,0,305,5
0.998236104961051,0,305,5
0.606415298807042,0,305,5
0.606415298807042,0,305,5
0.606415298807042,0,305,5
0.00417720136000792,0,305,5
0.998236104961051,1,305,5
0.998236104961051,1,305,5
0.606415298807042,1,305,5
0.606415298807042,0,305,5
0.606415298807042,0,305,5
0,0,305,5
0,1,305,5
0,1,305,5
0.606415298807042,0,305,5
0,0,305,5
0.00417720136000792,1,305,5
0.998236104961051,1,305,5
0.00417720136000792,0,305,5
0,1,305,5
0,0,305,5
0.606415298807042,0,305,5
0,0,305,5
0.606415298807042,1,305,5
0.606415298807042,1,305,5
0.606415298807042,1,305,5
0.998236104961051,1,305,5
0.606415298807042,1,305,5
0,0,305,5
0,0,305,5
0,0,305,5
0.00417720136000792,0,305,5
0.998236104961051,0,305,5
0,0,305,5
0.998236104961051,0,305,5
0.606415298807042,0,305,5
0.00417720136000792,0,305,5
0,0,305,5
0,0,305,5
0,0,305,5
0.606415298807042,0,305,5
0.606415298807042,0,305,5
0,0,305,5
0.606415298807042,0,305,5
0,0,305,5
0,0,305,5
0,0,305,5
0.606415298807042,0,305,5
0.606415298807042,0,305,5
0,0,305,5
0.00417720136000792,0,305,5
0,0,305,5
0,0,305,5
0,0,305,5
0.606415298807042,0,305,5
0.606415298807042,0,305,5
0.00417720136000792,0,305,5
0,0,305,5
0.998236104961051,0,305,5
0.998236104961051,0,305,5
0.998236104961051,1,305,5
0,0,305,5
0,0,305,5
0.606415298807042,0,305,5
0.00417720136000792,0,305,5
0.998236104961051,0,305,5
0.606415298807042,1,305,5
0,0,305,5
0,0,305,5
0,0,305,5
0,0,305,5
0.00417720136000792,0,305,5
0.606415298807042,0,305,5
0,0,305,5
0,0,305,5
0.606415298807042,0,305,5
0.606415298807042,0,305,6
0.606415298807042,0,305,6
0.00417720136000792,0,305,6
0.606415298807042,0,305,6
0.998236104961051,0,305,6
0.606415298807042,0,305,6
0.998236104961051,0,305,6
0.00417720136000792,0,305,6
0.998236104961051,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.998236104961051,1,305,6
0.606415298807042,1,305,6
0.606415298807042,1,305,6
0.606415298807042,1,305,6
0,0,305,6
0.00417720136000792,0,305,6
0,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0.606415298807042,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0.00417720136000792,0,305,6
0.998236104961051,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.998236104961051,0,305,6
0,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0.00417720136000792,0,305,6
0.998236104961051,0,305,6
0,0,305,6
0,0,305,6
0,0,305,6
0.998236104961051,1,305,6
0,0,305,6
0.00417720136000792,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.00417720136000792,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0,1,305,6
0,0,305,6
0.00417720136000792,0,305,6
0.998236104961051,1,305,6
0.606415298807042,1,305,6
0,0,305,6
0,0,305,6
0.998236104961051,1,305,6
0.998236104961051,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0,0,305,6
0,0,305,6
0,0,305,6
0,0,305,6
0.998236104961051,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.606415298807042,0,305,6
0.606415298807042,0,305,6
0,0,305,6
0.00417720136000792,0,305,6
0,0,305,6
0.00417720136000792,0,305,6
0,1,306,1
0.372828950859953,0,306,1
0.372828950859953,0,306,1
0.725594614047656,1,306,1
0.725594614047656,1,306,1
0.117887991248601,1,306,1
0.372828950859953,0,306,1
0.372828950859953,1,306,1
0.372828950859953,0,306,1
0.372828950859953,0,306,1
0.372828950859953,1,306,1
0.725594614047656,1,306,1
0.725594614047656,1,306,1
0,0,306,1
0.117887991248601,0,306,1
0.372828950859953,0,306,1
0,1,306,1
0.725594614047656,0,306,1
0.117887991248601,0,306,1
0.725594614047656,0,306,1
0,0,306,1
0.372828950859953,0,306,1
0.372828950859953,0,306,1
0,0,306,1
0,0,306,1
0.372828950859953,1,306,1
0.372828950859953,0,306,1
0.372828950859953,0,306,1
0.372828950859953,0,306,1
0.117887991248601,0,306,1
0,0,306,1
0,1,306,1
0.117887991248601,1,306,1
0,0,306,1
0,0,306,1
0.117887991248601,0,306,1
0,0,306,1
0.372828950859953,0,306,1
0.372828950859953,1,306,1
0.372828950859953,0,306,1
0.372828950859953,0,306,1
0.725594614047656,0,306,1
0,1,306,1
0.725594614047656,0,306,1
0,0,306,1
0,0,306,1
0,0,306,1
0,0,306,1
0.725594614047656,0,306,1
0.725594614047656,1,306,1
0,1,306,1
0,0,306,1
0.372828950859953,0,306,1
0.117887991248601,1,306,1
0.372828950859953,0,306,1
0,0,306,1
0.117887991248601,1,306,1
0,0,306,1
0,0,306,1
0.372828950859953,0,306,1
0,0,306,1
0,0,306,1
0,1,306,1
0.372828950859953,0,306,1
0,0,306,1
0,0,306,1
0.372828950859953,0,306,1
0.372828950859953,0,306,1
0,0,306,1
0.117887991248601,0,306,1
0.725594614047656,0,306,1
0.725594614047656,0,306,1
0.372828950859953,0,306,1
0.117887991248601,0,306,1
0,0,306,1
0,0,306,1
0,1,306,1
0,1,306,1
0,1,306,1
0.372828950859953,0,306,1
0.725594614047656,1,306,2
0.725594614047656,1,306,2
0.725594614047656,1,306,2
0.372828950859953,0,306,2
0.372828950859953,1,306,2
0.117887991248601,1,306,2
0,0,306,2
0.372828950859953,1,306,2
0.117887991248601,0,306,2
0.372828950859953,1,306,2
0.725594614047656,1,306,2
0.372828950859953,1,306,2
0.372828950859953,0,306,2
0,0,306,2
0.372828950859953,1,306,2
0.372828950859953,1,306,2
0.117887991248601,1,306,2
0,1,306,2
0.372828950859953,1,306,2
0,0,306,2
0,0,306,2
0.372828950859953,0,306,2
0,0,306,2
0.725594614047656,0,306,2
0.372828950859953,1,306,2
0,1,306,2
0.372828950859953,1,306,2
0.725594614047656,1,306,2
0.372828950859953,1,306,2
0,1,306,2
0.372828950859953,0,306,2
0.117887991248601,0,306,2
0.117887991248601,0,306,2
0.725594614047656,1,306,2
0,1,306,2
0,0,306,2
0,1,306,2
0,1,306,2
0.372828950859953,1,306,2
0.725594614047656,0,306,2
0,0,306,2
0.372828950859953,0,306,2
0,0,306,2
0.372828950859953,0,306,2
0.372828950859953,0,306,2
0,0,306,2
0.117887991248601,1,306,2
0,0,306,2
0.117887991248601,0,306,2
0,0,306,2
0,1,306,2
0.372828950859953,1,306,2
0,1,306,2
0,0,306,2
0.725594614047656,0,306,2
0,0,306,2
0,0,306,2
0.372828950859953,0,306,2
0.725594614047656,0,306,2
0.372828950859953,0,306,2
0,0,306,2
0.117887991248601,0,306,2
0.372828950859953,0,306,2
0,0,306,2
0.725594614047656,0,306,2
0,0,306,2
0,0,306,2
0,0,306,2
0.372828950859953,1,306,2
0.117887991248601,1,306,2
0,1,306,2
0.372828950859953,0,306,2
0.725594614047656,0,306,2
0,0,306,2
0.117887991248601,1,306,2
0,0,306,2
0,0,306,2
0.372828950859953,0,306,2
0,0,306,2
0.372828950859953,0,306,2
0.117887991248601,0,306,3
0.372828950859953,0,306,3
0.117887991248601,0,306,3
0.725594614047656,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0.372828950859953,0,306,3
0.725594614047656,1,306,3
0.372828950859953,1,306,3
0.372828950859953,1,306,3
0,1,306,3
0.372828950859953,0,306,3
0.725594614047656,0,306,3
0.725594614047656,0,306,3
0,0,306,3
0.117887991248601,0,306,3
0,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0.725594614047656,0,306,3
0.725594614047656,1,306,3
0,1,306,3
0.117887991248601,1,306,3
0,0,306,3
0,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0,0,306,3
0,0,306,3
0.117887991248601,0,306,3
0.725594614047656,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0,0,306,3
0.725594614047656,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0,0,306,3
0,0,306,3
0.372828950859953,1,306,3
0.117887991248601,1,306,3
0.372828950859953,0,306,3
0,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0,0,306,3
0.725594614047656,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0,0,306,3
0,0,306,3
0,0,306,3
0.117887991248601,0,306,3
0.117887991248601,0,306,3
0.725594614047656,0,306,3
0,1,306,3
0,0,306,3
0,0,306,3
0.117887991248601,0,306,3
0,0,306,3
0.725594614047656,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0,0,306,3
0.725594614047656,0,306,3
0,1,306,3
0,0,306,3
0.372828950859953,0,306,3
0,0,306,3
0.117887991248601,0,306,3
0.475084738381627,1,306,4
0.475084738381627,1,306,4
0,1,306,4
0.377017984425938,1,306,4
0.475084738381627,1,306,4
0.377017984425938,1,306,4
0.475084738381627,0,306,4
0.475084738381627,1,306,4
0.475084738381627,1,306,4
0,0,306,4
0.475084738381627,0,306,4
0.475084738381627,0,306,4
0.575111570928329,0,306,4
0.575111570928329,1,306,4
0.575111570928329,1,306,4
0.575111570928329,1,306,4
0.377017984425938,1,306,4
0.377017984425938,0,306,4
0,0,306,4
0.475084738381627,0,306,4
0,0,306,4
0.475084738381627,0,306,4
0,0,306,4
0.575111570928329,0,306,4
0,0,306,4
0,0,306,4
0.475084738381627,1,306,4
0.475084738381627,1,306,4
0.475084738381627,0,306,4
0,0,306,4
0.575111570928329,0,306,4
0.475084738381627,0,306,4
0,0,306,4
0.475084738381627,0,306,4
0.475084738381627,0,306,4
0.377017984425938,0,306,4
0.377017984425938,0,306,4
0,0,306,4
0,0,306,4
0.575111570928329,0,306,4
0,0,306,4
0,0,306,4
0,0,306,4
0.575111570928329,0,306,4
0.475084738381627,0,306,4
0.475084738381627,0,306,4
0,0,306,4
0,0,306,4
0,1,306,4
0.475084738381627,1,306,4
0,1,306,4
0,0,306,4
0.475084738381627,0,306,4
0.475084738381627,0,306,4
0,0,306,4
0.575111570928329,0,306,4
0,0,306,4
0.377017984425938,0,306,4
0,0,306,4
0.575111570928329,0,306,4
0,0,306,4
0,0,306,4
0.377017984425938,0,306,4
0.475084738381627,0,306,4
0.575111570928329,1,306,4
0.475084738381627,1,306,4
0,0,306,4
0,1,306,4
0,0,306,4
0,0,306,4
0,0,306,4
0.575111570928329,0,306,4
0.475084738381627,0,306,4
0.475084738381627,0,306,4
0.475084738381627,0,306,4
0,0,306,4
0.377017984425938,0,306,4
0,0,306,4
0.377017984425938,0,306,4
0,0,306,4
0.475084738381627,0,306,5
0.575111570928329,0,306,5
0.475084738381627,0,306,5
0.377017984425938,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0.475084738381627,0,306,5
0.575111570928329,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0.575111570928329,0,306,5
0.575111570928329,0,306,5
0.475084738381627,0,306,5
0.475084738381627,0,306,5
0.377017984425938,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0.475084738381627,0,306,5
0.475084738381627,0,306,5
0.575111570928329,0,306,5
0.575111570928329,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0,0,306,5
0,0,306,5
0.377017984425938,0,306,5
0,0,306,5
0.377017984425938,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0.575111570928329,0,306,5
0.575111570928329,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0.377017984425938,0,306,5
0,0,306,5
0,0,306,5
0.377017984425938,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0.575111570928329,0,306,5
0.377017984425938,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0.575111570928329,0,306,5
0,0,306,5
0,0,306,5
0,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0.475084738381627,0,306,5
0.377017984425938,0,306,5
0,0,306,5
0,0,306,5
0,0,306,5
0,0,306,5
0,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0.475084738381627,0,306,5
0.377017984425938,0,306,5
0.575111570928329,0,306,5
0,0,306,5
0,0,306,5
0.377017984425938,0,306,5
0.475084738381627,0,306,5
0,0,306,5
0,0,306,5
0.475084738381627,0,306,5
0.575111570928329,0,306,5
0.475084738381627,1,306,6
0.475084738381627,0,306,6
0.475084738381627,0,306,6
0.377017984425938,0,306,6
0,0,306,6
0.575111570928329,0,306,6
0.475084738381627,0,306,6
0.377017984425938,0,306,6
0.475084738381627,0,306,6
0.475084738381627,0,306,6
0.575111570928329,0,306,6
0.475084738381627,0,306,6
0.575111570928329,0,306,6
0.575111570928329,0,306,6
0,0,306,6
0.475084738381627,0,306,6
0.475084738381627,0,306,6
0.377017984425938,0,306,6
0.575111570928329,0,306,6
0.475084738381627,0,306,6
0.475084738381627,0,306,6
0.475084738381627,0,306,6
0.377017984425938,0,306,6
0,0,306,6
0,0,306,6
0,0,306,6
0.475084738381627,0,306,6
0.575111570928329,0,306,6
0,0,306,6
0,0,306,6
0.475084738381627,0,306,6
0,0,306,6
0,0,306,6
0,0,306,6
0,0,306,6
0.475084738381627,0,306,6
0,0,306,6
0,0,306,6
0.575111570928329,0,306,6
0.475084738381627,0,306,6
0,0,306,6
0.575111570928329,0,306,6
0.475084738381627,0,306,6
0.475084738381627,0,306,6
0.377017984425938,0,306,6
0,0,306,6
0.377017984425938,0,306,6
0,0,306,6
0.475084738381627,0,306,6
0.377017984425938,0,306,6
0.377017984425938,0,306,6
0.475084738381627,0,306,6
0.575111570928329,0,306,6
0,0,306,6
0.475084738381627,0,306,6
0,0,306,6
0,0,306,6
0,0,306,6
0.475084738381627,0,306,6
0,0,306,6
0,0,306,6
0,0,306,6
0.575111570928329,0,306,6
0,0,306,6
0,0,306,6
0.575111570928329,0,306,6
0.475084738381627,0,306,6
0.475084738381627,0,306,6
0,0,306,6
0,0,306,6
0.575111570928329,0,306,6
0.377017984425938,0,306,6
0.377017984425938,0,306,6
0.475084738381627,0,306,6
0,0,306,6
0.475084738381627,0,306,6
0,0,306,6
0,0,306,6
