source_row,SubjID,condition,timestep,current_detectprob,current_response,previous_response,training,belief,xbin__prediction_mean,xbin__value_prediction_error,xprob__value_prediction_error,xprob__precision_prediction_error,xprob__posterior_precision,xprob__posterior_mean,xvol__value_prediction_error,xvol__posterior_precision,xvol__posterior_mean,signal_expectation
1193,6,2,87,0.0,0,0,0,0.06780850795993991,0.26868116866842773,-0.26868116866842773,-0.047316073523781865,-0.02233010507952593,5.678433616566949,-1.0486401660845048,-0.00041744704545021915,0.8545228106733666,-0.0029550361659211525,0.2594863117513252
1194,6,2,88,0.0,0,0,0,0.06487953545598059,0.2594863117513252,-0.2594863117513252,-0.04561251679065703,-0.022340644227429984,5.68892801492248,-1.0908118771552098,-0.00041907216289309,0.853562826657627,-0.0033741083288142426,0.2514654274632532
1195,6,2,89,0.821160747070447,0,0,0,0.6727769278471636,0.2514654274632532,-0.2514654274632532,-0.044045016714397534,-0.02231495841728004,5.694590384558135,-1.1352467622960174,-0.0004196395177373717,0.8526083559704764,-0.0037937478465516145,0.24319412971927656
1196,6,2,90,0.146818647754161,0,0,0,0.16927807305210862,0.24319412971927656,-0.24319412971927656,-0.042598414925739125,-0.022260308477881574,5.695823521757175,-1.1808961145152985,-0.0004193128374713592,0.8516578346861499,-0.004213060684022973,0.234891110725128
1197,6,2,91,0.0,0,0,0,0.058190047150119883,0.234891110725128,-0.234891110725128,-0.04125958044546696,-0.022182505379562623,5.693007993933724,-1.2221556949607655,-0.00041823054213864595,0.850709886707194,-0.00463129122616162,0.22755731082995245
1198,6,2,92,0.0,0,0,0,0.0560570175956748,0.22755731082995245,-0.22755731082995245,-0.04001710378149126,-0.02208621533806493,5.686501503482633,-1.2621727987422569,-0.0004165099964140834,0.8497633032573075,-0.005047801222575703,0.22060008383200025
1199,6,2,93,0.470591173605016,1,0,0,0.40450941683949326,0.22060008383200025,-0.22060008383200025,-0.038861041056025725,-0.02197519723436908,5.676638795581311,-1.3010338397982824,-0.00041425098782929114,0.8488170248516628,-0.005462052210404994,0.21399107489352098
1200,6,2,94,0.821160747070447,1,1,0,0.6720317704493067,0.21399107489352098,0.786008925106479,0.13877933639247797,0.07614479694860987,5.663731971166715,-1.1576579000556015,0.001434002466796523,0.8464066338654342,-0.0040280497436084705,0.23909311736788313
1201,6,2,95,0.146818647754161,0,1,0,0.17797410716896084,0.23909311736788313,0.7609068826321168,0.13447231874369647,0.06711227442921275,5.664676363353848,-1.027782184662108,0.0012664554884615007,0.8441411633059862,-0.0027615942551469704,0.26351429982156166
1202,6,2,96,0.0,0,0,0,0.06627606996133632,0.26351429982156166,-0.26351429982156166,-0.0464103327076687,-0.022368780750700312,5.677923387703048,-1.0741925173697768,-0.000423832642958136,0.8432222951815289,-0.0031854268981051062,0.2546066012472734
1203,6,2,97,0.0,0,0,0,0.06364533786885178,0.2546066012472734,-0.2546066012472734,-0.04477686792139046,-0.022356402555457067,5.686119324401709,-1.1138686189858498,-0.00042484435063306833,0.8423095394313189,-0.0036102712487381746,0.2471503620925928
1204,6,2,98,0.0,0,0,0,0.061417244724037534,0.2471503620925928,-0.2471503620925928,-0.04327177819235084,-0.022312039544110707,5.689678682152152,-1.1622411634835181,-0.00042487812474514526,0.841401236340898,-0.00403514937348332,0.23826029261415715
1205,6,2,99,0.470591173605016,0,0,0,0.4091062068738751,0.23826029261415715,-0.23826029261415715,-0.04188091897413526,-0.022242138592006078,5.688994167165038,-1.2041220824576533,-0.0004240857666490045,0.8404959247042461,-0.004459235140132325,0.2307427327684326
1206,6,2,100,0.146818647754161,0,0,0,0.16580240782132594,0.2307427327684326,-0.2307427327684326,-0.040592022509694514,-0.022151863956534956,5.684435733769658,-1.2447141049673478,-0.000422595753372031,0.8395923199684059,-0.004881830893504356,0.2236164936244403
1207,6,3,0,1.0,1,,1,0.7887780249169969,,,,,1.0,0.0,,1.0,0.0,0.5
1208,6,3,1,1.0,1,1,1,0.8305137120702895,0.5,0.5,0.40031668002286536,-0.040063361076133674,1.2490111577950174,0.40031668002286536,-1.9857270701791525e-5,0.9975476347446854,-1.9857270701791525e-5,0.5987637435124815
1209,6,3,2,1.0,1,1,1,0.857043606571506,0.5987637435124815,0.4012362564875185,0.2696997380791534,-0.07074809259146458,1.4877146687098959,0.6700164181020187,-4.3893621506845034e-5,0.9951314417615095,-6.375089220863657e-5,0.6615068354809132
1210,6,3,3,1.0,1,1,1,0.875172611459064,0.6615068354809132,0.33849316451908684,0.19801374074065703,-0.07274074865111707,1.7094428056007183,0.8680301588426758,-5.386998647406355e-5,0.9927372062056722,-0.00011762087868270012,0.7043356497809954
1211,6,3,4,1.0,1,1,1,0.8883468800472576,0.7043356497809954,0.29566435021900456,0.15440983947373166,-0.06806797635140088,1.9148025231222752,1.0224399983164074,-5.8045951262049136e-5,0.9903590402504173,-0.00017566682994474926,0.7354476089854883
1212,6,3,5,1.0,1,1,1,0.8983904960018823,0.7354476089854883,0.26455239101451167,0.12563361347738966,-0.06223123469015518,2.1057452993059385,1.148073611793797,-5.95707037115779e-5,0.9879942243495814,-0.00023523753365632715,0.7591588783940826
1213,6,3,6,1.0,1,1,1,0.906329042957482,0.7591588783940826,0.24084112160591742,0.105437699978707,-0.0566828473100211,2.2842031043453153,1.253511311772504,-5.9797884912076826e-5,0.985641397312343,-0.000295035418568404,0.7779070941727873
1214,6,3,7,1.0,1,1,1,0.9127591779099826,0.7779070941727873,0.2220929058272127,0.09058289603770353,-0.051764862484708685,2.45181944431804,1.3440942078102076,-5.936474538171437e-5,0.983299835327238,-0.00035440016395011834,0.7931624261672243
1215,6,3,8,1.0,1,1,1,0.9181411478310286,0.7931624261672243,0.20683757383277568,0.0792498885189995,-0.0474965389390537,2.6099415115781746,1.423344096329207,-5.8592515995832024e-5,0.9809691345255966,-0.0004129926799459504,0.8058621299693987
1216,6,3,9,1.0,1,1,1,0.9226894863886946,0.8058621299693987,0.1941378700306014,0.07034828151401495,-0.043807994705778786,2.7596675548230514,1.493692377843222,-5.765152616157753e-5,0.9786490597628237,-0.0004706442061075279,0.8166318316043536
1217,6,3,10,1.0,1,1,1,0.9265999083987578,0.8166318316043536,0.1833681683956464,0.06318905422392629,-0.04061323939819922,2.901897656947777,1.5568814320671485,-5.6635376323119614e-5,0.9763394679598799,-0.0005272795824306475,0.8259054032474795
1218,6,3,11,1.0,1,1,1,0.9300039444910659,0.8259054032474795,0.17409459675252054,0.05731742826775865,-0.03783249641565045,3.0373762748238526,1.614198860334907,-5.5596656279125595e-5,0.9740402672892041,-0.000582876238709773,0.8339935271341189
1219,6,3,12,1.0,1,1,1,0.9330307324571981,0.8339935271341189,0.1660064728658811,0.05242212252624989,-0.035397766126503916,3.166725513356872,1.666620982861157,-5.4565154367097084e-5,0.9717513945968396,-0.0006374413930768702,0.8411247903100464
1220,6,3,13,1.0,1,1,1,0.9357185854735948,0.8411247903100464,0.1588752096899536,0.04828343057747597,-0.033252889540261066,3.2904706188557817,1.7149044134386329,-5.355758710939493e-5,0.9694728025443218,-0.0006909989801862651,0.8474713276786106
1221,6,3,14,1.0,1,1,1,0.9381262097742582,0.8474713276786106,0.1525286723213895,0.044742156693984736,-0.03135200103842917,3.40905945522341,1.7596465701326176,-5.25830040796595e-5,0.9672044521333205,-0.0007435819842659246,0.8531653900782239
1222,6,3,15,1.0,1,1,1,0.9403054046977131,0.8531653900782239,0.1468346099217761,0.041680305914461035,-0.02965771534742151,3.52287745265193,1.8013268760470786,-5.164588836598994e-5,0.964946308306261,-0.0007952278726319146,0.8583103781006686
1223,6,3,16,1.0,1,1,1,0.9422912438308269,0.8583103781006686,0.14168962189933143,0.03900867619073889,-0.028139483737209425,3.6322591725767284,1.8403355522378175,-5.074798265231219e-5,0.962698337349941,-0.0008459758552842268,0.8629883877625248
1224,6,3,17,1.0,1,1,1,0.9441000531007582,0.8629883877625248,0.13701161223747516,0.03665865146037417,-0.026772226436264313,3.737497337861142,1.8769942036981917,-4.988938784510706e-5,0.9604605053773392,-0.0008958652431293338,0.8672654928508775
1225,6,3,18,1.0,1,1,1,0.9457537712004068,0.8672654928508775,0.1327345071491225,0.034576633320310246,-0.025535234817993413,3.83884995180143,1.9115708370185018,-4.906923506661125e-5,0.9582327774638288,-0.000944934478195945,0.8711955203834116
1226,6,3,19,1.0,1,1,1,0.9472923482419353,0.8711955203834116,0.12880447961658842,0.03272017672416416,-0.024411303356619396,3.936545963955049,1.944291013742666,-4.828610161740273e-5,0.9560151171844107,-0.000993220579813348,0.8748227995217213
1227,6,3,20,0.616664971432701,0,1,0,0.727300631068283,0.8748227995217213,0.12517720047827874,0.03105525369709483,-0.02338604680203693,4.030789820843429,1.975346267439761,-4.7538270279881556e-5,0.9538074863976176,-0.0010407588500932295,0.8781841966337608
1228,6,3,21,0.51626140708648,1,0,0,0.6587746823602814,0.8781841966337608,-0.8781841966337608,-0.2130602215667452,0.1562958461358157,4.121765152897616,1.7622860458730156,0.0003260240273796795,0.9512578757022517,-0.0007147348227135499,0.8534957401745555
1229,6,3,22,0.51626140708648,1,1,0,0.6606101756074663,0.8534957401745555,0.1465042598254444,0.03463400249082971,-0.024635932851770015,4.230070142169741,1.7969200483638454,-5.270187930861241e-5,0.9490780023920626,-0.0007674367020221622,0.8577736008911819
1230,6,3,23,0.616664971432701,1,1,0,0.7202866618722602,0.8577736008911819,0.14222639910881807,0.03281306526763794,-0.023610652000030152,4.334444160109246,1.8297331136314834,-5.194626028615914e-5,0.9469079637652029,-0.0008193829623083214,0.8617299299974197
1231,6,3,24,0.51626140708648,1,1,0,0.663858268143303,0.8617299299974197,0.1382700700025803,0.03117635617893144,-0.022670653345110092,4.435093993210775,1.860909469810415,-5.121779610583083e-5,0.9447477149836437,-0.0008706007584141522,0.8654029189434294
1232,6,3,25,0.414527627155755,1,1,0,0.6065704612252698,0.8654029189434294,0.1345970810565706,0.02969791280510692,-0.021806140077163583,4.532206756675722,1.8906073826155216,-5.051606016987013e-5,0.9425972107890328,-0.0009211168185840224,0.8688247684278396
1233,6,3,26,0.414527627155755,1,1,0,0.60792737431511,0.8688247684278396,0.13117523157216038,0.028356371802326863,-0.021008704585402993,4.625952590326859,1.9189637544178486,-4.984032408746796e-5,0.9404564052660509,-0.0009709571426714903,0.8720228342734899
1234,6,3,27,0.51626140708648,1,1,0,0.6679888484139123,0.8720228342734899,0.12797716572651008,0.02713400213790418,-0.020271101987355322,4.716486904380468,1.9460977565557527,-4.918967588535305e-5,0.938325251715479,-0.0010201468185568434,0.8750205181264631
1235,6,3,28,0.414527627155755,1,1,0,0.6104116403885984,0.8750205181264631,0.12497948187353691,0.026015970830008506,-0.019587063666900273,4.803952261164943,1.9721137273857612,-4.856310012835239e-5,0.9362037026002128,-0.0010687099186851958,0.8778379671602734
1236,6,3,29,0.51626140708648,1,1,0,0.6703086329532433,0.8778379671602734,0.1221620328397266,0.024989778795617923,-0.018951143690053185,4.888479960624643,1.997103506181379,-4.795953215439594e-5,0.934091709539423,-0.0011166694508395916,0.88049262911924
1237,6,3,30,0.0,0,1,0,0.37322187133722373,0.88049262911924,0.11950737088076002,0.024044822761797202,-0.018358592068791757,4.970191383369635,2.0211483289431764,-4.737789457946663e-5,0.931989223334003,-0.0011640473454190585,0.882999696588841
1238,6,3,31,0.51626140708648,1,0,0,0.6630736924307729,0.882999696588841,-0.882999696588841,-0.17487915873106685,0.130797790959032,5.049199134125815,1.8462691702121097,0.0003439196935229659,0.9295364240397745,-0.0008201276518960925,0.8636884654664405
1239,6,3,32,0.51626140708648,1,1,0,0.6643983919312778,0.8636884654664405,0.13631153453355954,0.026510259088094013,-0.01936569130427196,5.141840904689532,1.8727794293002036,-5.18794944109833e-5,0.9274595913009389,-0.0008720071463070758,0.866779553151311
1240,6,3,33,0.414527627155755,1,1,0,0.6069032596587145,0.866779553151311,0.13322044684868894,0.025466033961880075,-0.01875572737954334,5.231299349124366,1.8982454632620835,-5.1274325185661355e-5,0.9253920697107798,-0.0009232814714927372,0.8696928178059303
1241,6,3,34,0.51626140708648,1,1,0,0.6668367608234476,0.8696928178059303,0.13030718219406967,0.02450441179862939,-0.018186259258355597,5.31770292252851,1.922749875060713,-5.0688212958439145e-5,0.9233338083758551,-0.0009739696844511763,0.8724447667861974
1242,6,3,35,0.51626140708648,1,1,0,0.6679597541456246,0.8724447667861974,0.12755523321380252,0.023616217325022837,-0.017653539556847397,5.401171216466286,1.9463660923857358,-5.012055912644118e-5,0.9212847560503841,-0.0010240902435776173,0.8750498602755998
1243,6,3,36,0.51626140708648,1,1,0,0.6690397728531132,0.8750498602755998,0.12495013972440011,0.022793567263210024,-0.017154254426140325,5.481815914426079,1.969159659648946,-4.9570714150172566e-5,0.9192448611208888,-0.00107366095772779,0.8775208237023929
1244,6,3,37,0.51626140708648,1,1,0,0.6700381245995981,0.8775208237023929,0.12247917629760707,0.02202965259630274,-0.01668546487634287,5.559741616876286,1.9911893122452486,-4.903800205867284e-5,0.9172140716112835,-0.0011226989597864629,0.8798689041833805
1245,6,3,38,0.51626140708648,1,1,0,0.6710025524770271,0.8798689041833805,0.12013109581661952,0.021318563149761438,-0.01624455692647958,5.635046556466346,2.01250787539501,-4.8521737899624153e-5,0.915192335201874,-0.001171220697686087,0.882104082408182
1246,6,3,39,0.0,0,1,0,0.3737308360644147,0.882104082408182,0.11789591759181794,0.020655145244095507,-0.01582919917799641,5.707823220305295,2.0331630206391056,-4.802124006250035e-5,0.9131795992575744,-0.0012192419377485874,0.8842352487862356
1247,6,3,40,0.0,0,0,0,0.36658138878209473,0.8842352487862356,-0.8842352487862356,-0.15303062196825057,0.11520233706551075,5.77815889332974,1.8801323986708551,0.00035474062072846107,0.9108134030710175,-0.0008645013170201262,0.8676263333018042
1248,6,3,41,0.616664971432701,1,0,0,0.7148321698988556,0.8676263333018042,-0.8676263333018042,-0.14805458723852416,0.1063399803316224,5.860178667794512,1.732077811432331,0.0003324394681567025,0.9084791763271727,-0.0005320618488634238,0.8496780021983958
1249,6,3,42,0.51626140708648,1,1,0,0.6581793252167571,0.8496780021983958,0.1503219978016042,0.02524669521862588,-0.017737839435231773,5.9541257420375615,1.7573245066509569,-5.639733036098962e-5,0.9065051167835461,-0.0005884591792244135,0.8528742567967047
1250,6,3,43,0.51626140708648,1,1,0,0.659497759365034,0.8528742567967047,0.14712574320329536,0.024339462916635468,-0.017251875170322506,6.044740749160075,1.7816639695675922,-5.584437015670405e-5,0.9045398270850477,-0.0006443035493811175,0.8559022108535879
1251,6,3,44,0.0,0,1,0,0.3626173198065272,0.8559022108535879,0.14409778914641214,0.02349875561630843,-0.016794621928585662,6.132145531520058,1.8051627251839006,-5.530324882619921e-5,0.9025832514530909,-0.0006996067982073166,0.8587762289551442
1252,6,3,45,0.0,0,0,0,0.35470152250488185,0.8587762289551442,-0.8587762289551442,-0.1381456525872975,0.09681222549719792,6.216454976870541,1.6670170725966031,0.00032405782689582947,0.9002982841026262,-0.00037554897131148726,0.8411777141647295
1253,6,3,46,0.51626140708648,1,0,0,0.64511323848499,0.8411777141647295,-0.8411777141647295,-0.1332653776939221,0.08856170282710185,6.312049906173916,1.533751694902681,0.00030134978219427215,0.8980449324952111,-7.41991891172151e-5,0.8225545689731399
1254,6,3,47,0.0,0,1,0,0.3484476551144223,0.8225545689731399,0.1774454310268601,0.027644557273979298,-0.01794530117867721,6.41881978566774,1.5613962521766602,-6.216965815703547e-5,0.896124585368371,-0.0001363688472742506,0.826553614788679
1255,6,3,48,0.414527627155755,1,0,0,0.5798688886969094,0.826553614788679,-0.826553614788679,-0.12673968834707183,0.08047177845383757,6.521663625630257,1.4346565638295885,0.0002840607702315544,0.893907602633548,0.00014769192295730382,0.8076258256297597
1256,6,3,49,0.0,0,1,0,0.3421739878537692,0.8076258256297597,0.19237417437024024,0.028992996194213916,-0.01796858877620061,6.635194696244241,1.4636495600238024,-6.461552480545256e-5,0.8920087513679344,8.305823940168704e-5,0.8120902309349598
1257,6,3,50,0.414527627155755,0,0,0,0.5734709314434886,0.8120902309349598,-0.8120902309349598,-0.12040781900557596,0.07294381125139782,6.744497477731911,1.3432417410182265,0.000267394046777804,0.889827214425676,0.00035047044492965526,0.7930225390936904
1258,6,3,51,0.616664971432701,1,0,0,0.6819167716616382,0.7930225390936904,-0.7930225390936904,-0.11553538675652386,0.06551796365155893,6.863893063306505,1.2277063542617026,0.00024476502645871204,0.887681528247452,0.0005952354713883673,0.7734168805034509
1259,6,3,52,0.0,0,1,0,0.3278360480066859,0.7734168805034509,0.22658311949654908,0.032402391074463854,-0.01790271183462555,6.992790108086126,1.2601087453361663,-6.82388922614934e-5,0.8858099727468414,0.0005269965791268739,0.7790448271054693
1260,6,3,53,0.51626140708648,1,0,0,0.6179411577851102,0.7790448271054693,-0.7790448271054693,-0.10946514078492631,0.05902874693481053,7.116830272727384,1.1506436045512403,0.0002296594511642531,0.8837149324864589,0.0007566560302911271,0.7596284542986547
1261,6,3,54,0.414527627155755,1,1,0,0.5617063133086226,0.7596284542986547,0.24037154570134533,0.03315651207660664,-0.017417482422559694,7.249602897671801,1.1838001166278467,-6.913935702243155e-5,0.8818500568369337,0.0006875166732686956,0.7656303867659034
1262,6,3,55,0.414527627155755,1,1,0,0.5642857638135976,0.7656303867659034,0.23436961323409655,0.03176877757160135,-0.017058606599694215,7.3773569985125675,1.215568894199448,-6.910845707160351e-5,0.8800078226638354,0.000618408216197092,0.7712828171745094
1263,6,3,56,0.0,0,1,0,0.32697444111030305,0.7712828171745094,0.22871718282549064,0.030494612317375158,-0.016709372039599935,7.500248921241582,1.2460635065168233,-6.901669746572513e-5,0.8781784534438255,0.0005493915187313669,0.7766176915320188
1264,6,3,57,0.51626140708648,0,0,0,0.6175527769315471,0.7766176915320188,-0.7766176915320188,-0.10193932721666044,0.05459367580595886,7.61843062403255,1.1441241793001629,0.00022968404141629728,0.8761027096684557,0.0007790755601476641,0.7584360383637891
1265,6,3,58,0.51626140708648,1,0,0,0.6095767480678225,0.7584360383637891,-0.7584360383637891,-0.09793123346665855,0.048860831833910434,7.744577620708045,1.0461929458335044,0.0002093218926340396,0.874080020275964,0.0009883974527817039,0.7400431704189825
1266,6,3,59,0.0,0,1,0,0.313939612182198,0.7400431704189825,0.25995682958101757,0.032997892735379786,-0.016051311844512972,7.877982757059911,1.0791908385688842,-7.007263117982538e-5,0.872260171985184,0.0009183248216018784,0.7463408264950001
1267,6,3,60,0.0,0,0,0,0.3060036261070631,0.7463408264950001,-0.7463408264950001,-0.09321933499771312,0.04427379023995237,8.006287829057072,0.9859715035711709,0.00019701170445787997,0.8702658357574766,0.0011153365260597584,0.7282914849179012
1268,6,3,61,0.414527627155755,1,0,0,0.537942968058411,0.7282914849179012,-0.7282914849179012,-0.08945803995914692,0.03920778750559184,8.1411518289245,0.896513463612024,0.0001779421584542371,0.8682949809080294,0.0012932786845139955,0.7102324916797668
1269,6,3,62,0.414527627155755,1,1,0,0.541103655857434,0.7102324916797668,0.28976750832023324,0.03498850648632601,-0.014963384048191808,8.281791306004767,0.93150197009835,-6.912111598593115e-5,0.866501194254111,0.0012241575685280643,0.7173799032690169
1270,6,3,63,0.0,0,1,0,0.30449319327338153,0.7173799032690169,0.28262009673098315,0.03357682662386202,-0.014826431114879468,8.417117567240476,0.9650787967222121,-6.979949942889283e-5,0.8647160774503793,0.0011543580690991716,0.7241375116522024
1271,6,3,64,0.0,0,0,0,0.29694885226204304,0.7241375116522024,-0.7241375116522024,-0.08472166580659735,0.036522426649693074,8.547253002348743,0.8803571309156147,0.00017517635052311908,0.8627750193973821,0.0013295344196222905,0.7068962219060175
1272,6,3,65,0.0,0,0,0,0.2896560235285825,0.7068962219060175,-0.7068962219060175,-0.08141482823972335,0.03221709947362106,8.682647104288602,0.7989423026758914,0.00015766286208000692,0.8608555009756528,0.0014871972817022973,0.6897481839396238
1273,6,3,66,0.0,0,0,0,0.2821892678048362,0.6897481839396238,-0.6897481839396238,-0.07818015287190261,0.028274656178096547,8.822548426098273,0.7207621498039888,0.00014088116441926264,0.858951937152199,0.00162807844612156,0.6727748255397205
1274,6,3,67,0.414527627155755,1,0,0,0.5148249513240171,0.6727748255397205,-0.6727748255397205,-0.07503458962031534,0.024688696406866772,8.966195852504239,0.6457275601836734,0.00012462121081039713,0.8570707304241637,0.00175297084081925,0.6560470332756991
1275,6,3,68,0.0,0,1,0,0.27877838108140185,0.6560470332756991,0.34395296672430087,0.037743799577941994,-0.012065627406838919,9.112833665472749,0.6834713597616154,-6.233455387054355e-5,0.855328214653764,0.0016906225974855239,0.6645130280061046
1276,6,3,69,0.51626140708648,1,0,0,0.5706011156373181,0.6645130280061046,-0.6645130280061046,-0.07180688358532761,0.022476829476293037,9.25416889814364,0.6116644761762878,0.00011766135346699712,0.8534692456269587,0.0018085363705492746,0.648320398009671
1277,6,3,70,0.0,0,1,0,0.27553955689568055,0.648320398009671,0.35167960199032905,0.03742060273055753,-0.011379448901875366,9.398020799024774,0.6490850789068454,-6.095563096824533e-5,0.8517386296750564,0.0017475675196365072,0.6568042576635107
1278,6,3,71,0.616664971432701,1,0,0,0.6267582084863387,0.6568042576635107,-0.6568042576635107,-0.06887148184336189,0.020529488668715512,9.536665116903826,0.5802135970634834,0.0001112736256264602,0.8499021964498445,0.0018590764881717384,0.6411165535083678
1279,6,3,72,0.51626140708648,1,1,0,0.5712539648107063,0.6411165535083678,0.35888344649163223,0.03708467234301399,-0.010735736230277515,9.677406450055168,0.6172982694064975,-5.9512213994327204e-5,0.8481901594709644,0.0017995160331433935,0.6496038329981355
1280,6,3,73,0.0,0,1,0,0.27609334576678557,0.6496038329981355,0.35039616700186454,0.03570719144280665,-0.01096113986152758,9.81304195789836,0.6530054608493041,-6.162109467555351e-5,0.8464839333225341,0.0017378949384678401,0.6576874164293968
1281,6,3,74,0.51626140708648,1,0,0,0.5683538962968382,0.6576874164293968,-0.6576874164293968,-0.06614167936908144,0.019869140917041617,9.943615336025154,0.5868637814802227,0.00011336502271461376,0.8446714998097244,0.001851259961182454,0.6426452284099747
1282,6,3,75,0.0,0,1,0,0.2732372176178687,0.6426452284099747,0.35735477159002527,0.035465321242526326,-0.010391260834687388,10.076174695703063,0.622329102722749,-6.0278847091550314e-5,0.8429889558489997,0.0017909811140909035,0.650748081095343
1283,6,3,76,0.51626140708648,0,0,0,0.5655929754885248,0.650748081095343,-0.650748081095343,-0.06377526167524494,0.018302692646973928,10.203769689864103,0.558553841047504,0.00010762440084479102,0.8411953487917533,0.0018986055149356946,0.6361178609974374
1284,6,3,77,0.0,0,0,0,0.2606646012424581,0.6361178609974374,-0.6361178609974374,-0.061561641798945826,0.015882037389848502,10.333023021164433,0.4969921992485582,9.45203957498171e-5,0.8394210370394997,0.001993373645128987,0.6217522269189049
1285,6,3,78,0.616664971432701,1,0,0,0.6128701893493138,0.6217522269189049,-0.6217522269189049,-0.059421748292232734,0.013639065614292178,10.463378236104116,0.4375704509563255,8.183560904534643e-5,0.8376627110744628,0.0020759603526174135,0.6076799657978773
1286,6,3,79,0.414527627155755,0,1,0,0.49823944284778166,0.6076799657978773,0.39232003420212264,0.037031217379096315,-0.008219257232439381,10.594305645068966,0.47460166833542183,-5.059640589474552e-5,0.8360042447521019,0.0020249521183931334,0.616472329642396
1287,6,3,80,0.0,0,0,0,0.2525663277019509,0.616472329642396,-0.616472329642396,-0.057503660723014244,0.012613360526782857,10.720575401083032,0.41709800761240756,7.790328071757748e-5,0.8342654755043168,0.0021035594057417684,0.6027886204367057
1288,6,3,81,0.0,0,0,0,0.24691234707206342,0.6027886204367057,-0.6027886204367057,-0.055570849761555546,0.010684699628763616,10.847208995043303,0.361527157850852,6.57690290641051e-5,0.8325439254871945,0.0021710778331323617,0.5894100655535992
1289,6,3,82,0.414527627155755,1,0,0,0.4811580558191372,0.5894100655535992,-0.5894100655535992,-0.05371095614329072,0.00890644557391207,10.973739974437496,0.3078162017075613,5.418902947660286e-5,0.8308395917353981,0.0022281381932388335,0.5763521314170803
1290,6,3,83,0.616664971432701,1,1,0,0.6036684346705063,0.5763521314170803,0.42364786858291964,0.03816739022082111,-0.006184018227885002,11.099733765023785,0.3459835919283824,-3.836755533983779e-5,0.8292193416327036,0.0021879779612890404,0.5856432727587146
1291,6,3,84,0.414527627155755,1,1,0,0.48892798189081776,0.5856432727587146,0.4143567272412854,0.036925210596492536,-0.006646042522110429,11.22151294211956,0.3829088025248749,-4.2987696914550564e-5,0.8276117700799559,0.0021441806187531423,0.5945744787032965
1292,6,3,85,0.0,0,1,0,0.253154617422245,0.5945744787032965,0.40542552129670356,0.035754850653820086,-0.0070017043511309,11.339035549736941,0.418663653178695,-4.679405267091728e-5,0.8260161056653241,0.002097055131975812,0.6031634296096615
1293,6,3,86,0.616664971432701,1,0,0,0.6057185306606739,0.6031634296096615,-0.6031634296096615,-0.05266754530164253,0.010202783045733188,11.452279147653174,0.3659961078770525,6.826239319495373e-5,0.8243346767203237,0.0021658846340200984,0.5904911437991716
1294,6,3,87,0.51626140708648,1,1,0,0.5503234546715344,0.5904911437991716,0.4095088562008285,0.035407946214177005,-0.0066475665517687355,11.565450736751519,0.4014040540912295,-4.550190154211796e-5,0.8227536638641426,0.0021200654047640686,0.5990249523872757
1295,6,3,88,0.0,0,1,0,0.2550556812641817,0.5990249523872757,0.40097504761272434,0.034346315568857866,-0.007034714331426994,11.674470533026078,0.4357503696600874,-4.893840061352141e-5,0.8211827432789407,0.002071127004150547,0.607245964342056
1296,6,3,89,0.0,0,0,0,0.24974082868987993,0.607245964342056,-0.607245964342056,-0.05155182258388455,0.010423619022492447,11.779330687003583,0.3841985470762028,7.279894621643203e-5,0.8195218377448883,0.002143925950366979,0.594885340980021
1297,6,3,90,0.0,0,0,0,0.24445858568928577,0.594885340980021,-0.594885340980021,-0.050056481316982565,0.008895398686958211,11.88428204902361,0.33414206575922023,6.21832432766028e-5,0.8178769563200032,0.0022067346063097603,0.5827668626021147
1298,6,3,91,0.0,0,0,0,0.2393644387019378,0.5827668626021147,-0.5827668626021147,-0.04860863796987078,0.00747185498227787,11.98895686640374,0.2855334277893495,5.1414748820840465e-5,0.8162475847718155,0.002260066611666665,0.570902292151471
1299,6,3,92,0.0,0,0,0,0.23444442404703794,0.570902292151471,-0.570902292151471,-0.047209272575947064,0.006148516441049967,12.093011866822506,0.23832415521340242,4.137643636797786e-5,0.8146332183716122,0.0023044255248484747,0.5593006224129072
1300,6,3,93,0.51626140708648,1,0,0,0.5293701693899899,0.5593006224129072,-0.5593006224129072,-0.04585886404300488,0.004920554935491039,12.196129045021031,0.19246529117039754,3.2081833802388455e-5,0.8130333640518351,0.0023403020618026635,0.5479683402932778
1301,6,3,94,0.0,0,1,0,0.2336316433176811,0.5479683402932778,0.45203165970672227,0.03675647043940908,-0.003860944561254631,12.298016002587163,0.22922176160980662,-2.552992395484432e-5,0.8114921430160362,0.0023118573817491467,0.5570558369755012
1302,6,3,95,0.51626140708648,1,0,0,0.5285364698226622,0.5570558369755012,-0.5570558369755012,-0.044936465116654015,0.004629527269603084,12.396521109108402,0.18428529649315262,3.078877024422042e-5,0.8099085325079268,0.00234631013935851,0.5459413794413348
1303,6,3,96,0.0,0,1,0,0.23279109400103606,0.5459413794413348,0.45405862055866525,0.036342727054385765,-0.0036666807537194535,12.49379612962978,0.22062802354753835,-2.472191447926088e-5,0.8083813894052438,0.0023187523288774707,0.5549343510888578
1304,6,3,97,0.51626140708648,1,0,0,0.5277132262010577,0.5549343510888578,-0.5549343510888578,-0.04408506045782283,0.004363560245879583,12.587809721455436,0.17654296308971554,2.9569489544585873e-5,0.8068137063402885,0.0023518633044805207,0.544021463829664
